Cluster Index	Value	x	y	z	
1	14.5	63	135	175
1	14.5	68	109	176
1	14.4	21	194	153
1	14.4	73	149	120
1	14.4	44	39	119
1	14.4	72	123	128
1	14.4	81	131	132
1	14.4	186	77	59
1	14.4	24	144	145
1	14.4	27	28	16
1	14.4	162	37	59
1	14.4	77	155	16
1	14.4	178	196	85
1	14.4	60	118	43
1	14.4	166	65	64
1	14.4	25	170	132
1	14.4	32	109	10
1	14.4	163	70	158
1	14.4	168	40	35
1	14.4	76	196	75
1	14.4	8	196	180
1	14.4	93	164	187
1	14.4	42	139	98
1	14.4	131	162	127
1	14.4	50	154	83
1	14.4	44	28	48
1	14.4	110	194	16
1	14.4	72	33	84
1	14.4	20	127	190
1	14.4	149	8	45
1	14.4	30	72	120
1	14.4	178	103	66
1	14.4	112	174	21
1	14.4	158	78	71
1	14.4	79	101	174
1	14.4	194	168	106
1	14.4	107	73	168
1	14.4	4	155	151
1	14.4	159	96	172
1	14.4	119	159	180
1	14.4	159	56	84
1	14.4	87	133	73
1	14.4	147	11	61
1	14.4	175	113	115
1	14.4	19	130	151
1	14.4	164	63	133
1	14.4	47	194	80
1	14.4	111	47	93
1	14.4	98	8	38
1	14.4	65	181	161
1	14.4	23	50	117
1	14.4	89	134	39
1	14.4	57	196	170
1	14.4	107	49	140
1	14.4	182	87	16
1	14.4	56	19	36
1	14.4	194	20	181
1	14.4	28	133	97
1	14.4	53	119	43
1	14.4	179	85	11
1	14.4	172	90	82
1	14.4	163	125	16
1	14.4	59	146	196
1	14.4	187	106	16
1	14.4	15	81	158
1	14.4	151	9	45
1	14.4	107	153	180
1	14.4	17	167	6
1	14.4	3	135	16
1	14.4	113	185	20
1	14.4	53	110	144
1	14.4	187	9	123
1	14.4	4	124	34
1	14.4	23	109	160
1	14.4	28	135	69
1	14.4	101	43	194
1	14.4	124	173	78
1	14.4	42	4	65
1	14.4	94	88	95
1	14.4	21	94	16
1	14.4	179	17	4
1	14.4	49	88	109
1	14.4	153	51	99
1	14.4	36	12	23
1	14.4	185	71	113
1	14.4	189	56	130
1	14.4	62	98	51
1	14.4	159	85	128
1	14.4	186	14	108
1	14.4	13	187	52
1	14.4	39	112	59
1	14.4	184	30	154
1	14.4	56	131	10
1	14.4	183	62	165
1	14.4	70	6	109
1	14.4	172	98	88
1	14.4	98	185	17
1	14.4	192	104	54
1	14.4	28	163	57
1	14.4	6	80	187
1	14.4	178	152	102
1	14.4	177	135	153
1	14.4	192	103	159
1	14.4	143	153	161
1	14.4	154	193	159
1	14.4	89	30	11
1	14.4	43	166	88
1	14.4	162	34	181
1	14.4	130	69	74
1	14.4	192	102	141
1	14.4	16	160	94
1	14.4	55	98	174
1	14.4	148	42	83
1	14.4	66	101	124
1	14.4	9	133	128
1	14.4	14	32	153
1	14.4	95	65	86
1	14.4	29	30	4
1	14.4	190	132	146
1	14.4	115	77	174
1	14.4	134	86	194
1	14.4	69	4	110
1	14.4	68	166	3
1	14.4	106	87	30
1	14.4	151	45	159
1	14.4	83	151	186
1	14.4	125	166	166
1	14.4	137	53	109
1	14.4	20	195	8
1	14.4	157	146	156
1	14.4	20	15	47
1	14.4	137	179	79
1	14.4	19	135	37
1	14.4	49	12	39
1	14.4	63	66	114
1	14.4	174	139	80
1	14.4	164	171	154
1	14.4	57	133	132
1	14.4	9	162	107
1	14.4	70	100	47
1	14.4	150	159	143
1	14.4	82	129	23
1	14.4	94	116	57
1	14.4	54	176	55
1	14.4	165	167	78
1	14.4	123	91	151
1	14.4	32	161	191
1	14.4	136	24	175
1	14.4	146	67	110
1	14.4	184	53	83
1	14.4	75	123	54
1	14.4	146	166	71
1	14.4	124	123	34
1	14.4	110	109	61
1	14.4	155	96	145
1	14.4	179	18	44
1	14.4	185	188	71
1	14.4	162	166	26
1	14.4	163	173	10
1	14.4	88	90	153
1	14.4	94	146	122
1	14.4	92	188	126
1	14.4	157	105	34
1	14.4	51	13	51
1	14.4	176	175	190
1	14.4	168	83	166
1	14.4	139	21	75
1	14.4	84	130	103
1	14.4	43	111	127
1	14.4	45	142	177
1	14.4	68	107	132
1	14.4	138	43	165
1	14.4	3	33	42
1	14.4	80	103	184
1	14.4	122	96	15
1	14.4	153	106	71
1	14.4	75	108	147
1	14.4	113	36	21
1	14.4	28	143	111
1	14.4	4	74	152
1	14.4	135	52	187
1	14.4	10	67	35
1	14.4	63	27	55
1	14.4	36	31	95
1	14.4	12	139	98
1	14.4	155	8	60
1	14.4	57	65	39
1	14.4	155	75	37
1	14.4	176	143	34
1	14.4	155	185	150
1	14.4	152	89	35
1	14.4	66	81	70
1	14.4	176	38	145
1	14.4	57	128	195
1	14.4	60	172	186
1	14.4	73	125	108
1	14.4	138	70	98
1	14.4	51	48	175
1	14.4	73	24	20
1	14.4	106	137	41
1	14.4	28	80	19
1	14.4	138	90	193
1	14.4	137	188	40
1	14.4	24	70	75
1	14.4	121	67	55
1	14.4	7	23	6
1	14.4	91	192	174
1	14.4	67	53	93
1	14.4	34	9	139
1	14.4	111	108	21
1	14.4	92	3	131
1	14.4	124	80	54
1	14.4	157	141	37
1	14.4	48	171	153
1	14.4	45	109	26
1	14.4	128	154	5
1	14.4	45	44	23
1	14.4	126	27	152
1	14.4	140	166	171
1	14.4	177	81	12
1	14.4	56	164	167
1	14.4	65	113	30
1	14.4	55	122	94
1	14.4	63	175	3
1	14.4	73	107	140
1	14.4	189	120	184
1	14.4	34	127	79
1	14.4	53	8	182
1	14.4	147	94	63
1	14.4	28	75	44
1	14.4	17	130	124
1	14.4	144	126	131
1	14.4	78	169	113
1	14.4	14	116	7
1	14.4	37	23	5
1	14.4	18	13	131
1	14.4	187	49	165
1	14.4	112	108	24
1	14.4	158	17	51
1	14.4	73	56	78
1	14.3	171	181	38
1	14.3	39	66	172
1	14.3	30	80	185
1	14.3	24	101	22
1	14.3	159	146	78
1	14.3	24	136	62
1	14.3	31	100	174
1	14.3	157	14	14
1	14.3	147	56	132
1	14.3	28	29	10
1	14.3	16	141	115
1	14.3	178	166	124
1	14.3	147	124	35
1	14.3	79	71	25
1	14.3	151	113	45
1	14.3	191	54	133
1	14.3	48	81	86
1	14.3	46	126	116
1	14.3	92	124	49
1	14.3	153	123	113
1	14.3	40	33	117
1	14.3	168	97	184
1	14.3	155	42	102
1	14.3	3	188	39
1	14.3	149	110	188
1	14.3	65	9	63
1	14.3	118	165	155
1	14.3	134	161	67
1	14.3	184	109	100
1	14.3	113	75	49
1	14.3	196	25	185
1	14.3	180	70	176
1	14.3	29	193	109
1	14.3	159	84	177
1	14.3	29	102	32
1	14.3	95	67	67
1	14.3	153	45	89
1	14.3	17	152	98
1	14.3	167	127	59
1	14.3	101	38	28
1	14.3	82	167	127
1	14.3	6	138	36
1	14.3	179	33	159
1	14.3	70	46	134
1	14.3	53	183	78
1	14.3	75	11	169
1	14.3	175	184	111
1	14.3	39	142	178
1	14.3	166	118	140
1	14.3	29	107	29
1	14.3	183	8	139
1	14.3	174	54	40
1	14.3	188	25	36
1	14.3	96	177	105
1	14.3	175	161	69
1	14.3	20	165	163
1	14.3	195	127	162
1	14.3	51	193	183
1	14.3	153	143	134
1	14.3	103	53	76
1	14.3	152	150	147
1	14.3	87	133	136
1	14.3	27	191	92
1	14.3	67	76	152
1	14.3	98	182	58
1	14.3	174	78	108
1	14.3	133	154	152
1	14.3	35	31	136
1	14.3	80	64	40
1	14.3	167	190	125
1	14.3	143	37	26
1	14.3	71	81	79
1	14.3	183	43	192
1	14.3	184	188	168
1	14.3	40	113	131
1	14.3	26	135	63
1	14.3	112	153	80
1	14.3	89	145	166
1	14.3	129	136	53
1	14.3	195	142	51
1	14.3	19	163	32
1	14.3	104	108	183
1	14.3	94	101	70
1	14.3	140	4	99
1	14.3	31	104	31
1	14.3	153	10	174
1	14.3	47	106	147
1	14.3	95	72	86
1	14.3	84	55	149
1	14.3	122	157	77
1	14.3	158	55	76
1	14.3	138	22	159
1	14.3	63	71	71
1	14.3	190	175	54
1	14.3	53	48	69
1	14.3	65	68	6
1	14.3	31	59	40
1	14.3	62	63	28
1	14.3	105	28	86
1	14.3	161	191	160
1	14.3	77	189	189
1	14.3	187	8	86
1	14.3	70	4	85
1	14.3	134	96	107
1	14.3	58	85	159
1	14.3	163	35	95
1	14.3	115	91	160
1	14.3	65	123	166
1	14.3	2	168	172
1	14.3	5	42	87
1	14.3	151	35	196
1	14.3	26	173	113
1	14.3	179	127	75
1	14.3	150	151	147
1	14.3	102	57	194
1	14.3	82	184	51
1	14.3	160	35	159
1	14.3	127	98	83
1	14.3	176	128	191
1	14.3	108	83	83
1	14.3	146	184	127
1	14.3	11	75	31
1	14.3	99	33	22
1	14.3	179	7	146
1	14.3	146	90	180
1	14.3	86	32	37
1	14.3	93	144	126
1	14.3	10	105	34
1	14.3	141	193	32
1	14.3	56	16	87
1	14.3	11	122	157
1	14.3	115	162	48
1	14.3	66	131	185
1	14.3	145	74	50
1	14.3	143	31	51
1	14.3	129	193	41
1	14.3	107	161	52
1	14.3	166	47	90
1	14.3	175	123	107
1	14.3	106	6	71
1	14.3	150	8	8
1	14.3	78	23	194
1	14.3	58	66	123
1	14.3	172	129	37
1	14.3	99	148	115
1	14.3	76	24	48
1	14.3	159	11	101
1	14.3	92	102	130
1	14.3	126	51	162
1	14.3	97	134	127
1	14.3	77	111	124
1	14.3	48	66	68
1	14.3	167	184	192
1	14.3	53	147	3
1	14.3	82	124	109
1	14.3	171	147	34
1	14.3	164	49	89
1	14.3	112	77	159
1	14.3	181	12	176
1	14.3	17	174	174
1	14.3	167	151	39
1	14.3	132	53	86
1	14.3	76	167	158
1	14.3	121	109	149
1	14.3	171	82	138
1	14.3	95	67	69
1	14.3	120	13	105
1	14.3	115	158	161
1	14.3	152	85	72
1	14.3	5	128	98
1	14.3	175	141	65
1	14.3	96	160	21
1	14.3	186	152	108
1	14.3	39	93	93
1	14.3	57	106	123
1	14.3	191	70	173
1	14.3	110	186	188
1	14.3	85	55	141
1	14.3	54	87	112
1	14.3	81	88	27
1	14.3	25	191	49
1	14.3	98	47	27
1	14.3	73	191	43
1	14.3	172	190	10
1	14.3	103	118	134
1	14.3	149	16	77
1	14.3	145	17	11
1	14.3	12	146	195
1	14.3	145	185	9
1	14.3	186	168	140
1	14.3	164	149	123
1	14.3	156	49	8
1	14.3	120	165	105
1	14.3	70	107	60
1	14.3	43	177	192
1	14.3	99	26	102
1	14.3	149	60	28
1	14.3	48	121	101
1	14.3	181	95	118
1	14.3	103	140	119
1	14.3	179	176	91
1	14.3	105	62	117
1	14.3	68	106	196
1	14.3	10	19	167
1	14.3	14	14	11
1	14.3	121	45	177
1	14.3	151	140	13
1	14.3	129	156	172
1	14.3	12	142	33
1	14.3	146	75	145
1	14.3	99	144	167
1	14.3	84	192	48
1	14.3	143	36	57
1	14.3	33	49	171
1	14.3	150	24	72
1	14.3	192	70	82
1	14.3	149	89	7
1	14.3	112	46	166
1	14.3	69	114	120
1	14.3	22	113	30
1	14.3	73	179	85
1	14.3	25	144	6
1	14.3	72	136	195
1	14.3	58	71	90
1	14.3	50	71	6
1	14.3	150	16	6
1	14.3	158	9	193
1	14.3	8	148	129
1	14.3	42	83	70
1	14.3	12	46	131
1	14.3	136	58	112
1	14.3	81	81	8
1	14.3	82	139	89
1	14.3	114	10	12
1	14.3	130	47	80
1	14.3	132	78	111
1	14.3	186	130	167
1	14.3	71	55	137
1	14.3	106	65	62
1	14.3	111	194	179
1	14.3	32	25	90
1	14.3	105	196	164
1	14.3	147	113	176
1	14.3	95	143	139
1	14.3	105	36	81
1	14.3	147	186	176
1	14.3	77	66	174
1	14.3	30	116	192
1	14.3	38	20	140
1	14.3	140	88	108
1	14.3	144	64	34
1	14.3	124	134	62
1	14.3	57	188	181
1	14.3	79	71	76
1	14.3	78	84	120
1	14.3	116	141	12
1	14.3	119	132	25
1	14.3	121	168	104
1	14.3	22	182	6
1	14.3	138	84	98
1	14.3	62	143	42
1	14.3	174	122	22
1	14.3	31	101	13
1	14.3	156	111	145
1	14.3	53	47	104
1	14.3	115	106	184
1	14.3	175	99	34
1	14.3	56	39	16
1	14.3	43	65	69
1	14.3	133	173	196
1	14.3	28	167	104
1	14.3	76	189	172
1	14.3	173	173	196
1	14.3	124	83	66
1	14.3	125	194	145
1	14.3	32	59	48
1	14.3	102	103	183
1	14.3	149	171	19
1	14.3	79	123	113
1	14.3	184	64	86
1	14.3	191	101	14
1	14.3	58	149	18
1	14.3	164	10	24
1	14.3	106	161	136
1	14.3	120	38	84
1	14.3	80	175	57
1	14.3	145	58	73
1	14.3	81	62	195
1	14.3	49	129	101
1	14.3	14	58	189
1	14.3	172	80	5
1	14.2	128	126	17
1	14.2	9	33	55
1	14.2	182	79	126
1	14.2	192	187	50
1	14.2	29	12	15
1	14.2	191	76	117
1	14.2	49	95	101
1	14.2	173	56	181
1	14.2	37	162	123
1	14.2	19	103	136
1	14.2	69	165	126
1	14.2	121	163	106
1	14.2	10	167	31
1	14.2	26	39	109
1	14.2	26	15	51
1	14.2	192	46	107
1	14.2	68	78	171
1	14.2	41	110	74
1	14.2	155	12	75
1	14.2	23	69	55
1	14.2	137	46	176
1	14.2	146	38	124
1	14.2	146	59	131
1	14.2	113	29	148
1	14.2	17	83	78
1	14.2	194	98	90
1	14.2	44	56	90
1	14.2	79	47	43
1	14.2	127	68	76
1	14.2	102	171	163
1	14.2	107	17	101
1	14.2	191	49	65
1	14.2	180	75	176
1	14.2	183	174	80
1	14.2	163	102	89
1	14.2	187	173	60
1	14.2	53	143	160
1	14.2	190	125	136
1	14.2	108	110	126
1	14.2	101	75	158
1	14.2	20	161	129
1	14.2	83	47	31
1	14.2	91	36	20
1	14.2	185	116	62
1	14.2	134	35	124
1	14.2	152	4	73
1	14.2	22	153	157
1	14.2	170	149	8
1	14.2	11	154	5
1	14.2	164	73	7
1	14.2	145	65	53
1	14.2	93	53	138
1	14.2	127	76	129
1	14.2	185	102	7
1	14.2	18	38	153
1	14.2	172	149	57
1	14.2	15	138	83
1	14.2	164	39	131
1	14.2	89	28	104
1	14.2	55	21	19
1	14.2	48	158	146
1	14.2	176	80	14
1	14.2	93	147	174
1	14.2	75	152	86
1	14.2	39	98	115
1	14.2	151	174	173
1	14.2	173	14	173
1	14.2	185	27	132
1	14.2	140	111	111
1	14.2	29	146	147
1	14.2	8	93	196
1	14.2	136	173	185
1	14.2	31	53	126
1	14.2	143	68	29
1	14.2	185	123	120
1	14.2	148	34	67
1	14.2	37	37	147
1	14.2	92	83	169
1	14.2	23	119	69
1	14.2	120	63	146
1	14.2	51	185	151
1	14.2	120	59	88
1	14.2	23	12	57
1	14.2	185	124	8
1	14.2	118	68	120
1	14.2	144	76	120
1	14.2	102	65	175
1	14.2	191	185	159
1	14.2	74	30	28
1	14.2	46	69	37
1	14.2	12	146	26
1	14.2	44	85	113
1	14.2	61	65	187
1	14.2	176	72	57
1	14.2	163	39	129
1	14.2	77	183	66
1	14.2	133	125	171
1	14.2	151	140	92
1	14.2	176	155	65
1	14.2	61	58	38
1	14.2	34	182	141
1	14.2	130	173	32
1	14.2	9	43	42
1	14.2	42	196	166
1	14.2	25	104	45
1	14.2	76	47	113
1	14.2	41	110	78
1	14.2	114	38	20
1	14.2	9	27	25
1	14.2	33	132	23
1	14.2	18	121	25
1	14.2	18	147	178
1	14.2	43	190	145
1	14.2	30	172	111
1	14.2	81	50	46
1	14.2	35	191	188
1	14.2	33	110	6
1	14.2	153	153	128
1	14.2	50	105	112
1	14.2	35	180	184
1	14.2	171	82	33
1	14.2	142	21	147
1	14.2	37	39	147
1	14.2	63	96	80
1	14.2	64	187	104
1	14.2	181	21	145
1	14.2	132	137	67
1	14.2	51	129	77
1	14.2	43	12	62
1	14.2	143	107	52
1	14.2	15	110	13
1	14.2	28	112	60
1	14.2	44	119	91
1	14.2	61	143	172
1	14.2	177	4	23
1	14.2	177	190	64
1	14.2	16	27	42
1	14.2	15	24	90
1	14.2	97	150	52
1	14.2	157	124	44
1	14.2	32	106	159
1	14.2	47	6	180
1	14.2	95	48	76
1	14.2	3	109	38
1	14.2	7	67	37
1	14.2	186	28	7
1	14.2	26	143	68
1	14.2	166	181	175
1	14.2	27	184	81
1	14.2	169	103	94
1	14.2	42	72	86
1	14.2	62	6	182
1	14.2	64	173	160
1	14.2	99	13	29
1	14.2	190	73	83
1	14.2	134	185	86
1	14.2	110	85	54
1	14.2	141	61	177
1	14.2	127	50	107
1	14.2	12	9	182
1	14.2	62	170	152
1	14.2	71	72	58
1	14.2	165	72	194
1	14.2	103	184	96
1	14.2	14	74	172
1	14.2	174	17	53
1	14.2	81	20	4
1	14.2	190	84	101
1	14.2	38	80	176
1	14.2	87	190	161
1	14.2	195	13	191
1	14.2	18	118	135
1	14.2	4	62	20
1	14.2	73	131	125
1	14.2	58	88	6
1	14.2	194	112	166
1	14.2	22	20	94
1	14.2	77	43	52
1	14.2	15	23	51
1	14.2	3	20	45
1	14.2	137	126	132
1	14.2	145	180	97
1	14.2	177	152	108
1	14.2	111	62	111
1	14.2	155	35	143
1	14.2	90	92	120
1	14.2	165	57	117
1	14.2	70	112	92
1	14.2	156	34	40
1	14.2	191	114	142
1	14.2	114	115	92
1	14.2	96	92	111
1	14.2	15	181	5
1	14.2	33	51	4
1	14.2	44	153	148
1	14.2	116	82	127
1	14.2	119	82	24
1	14.2	92	124	100
1	14.2	58	116	148
1	14.2	16	177	76
1	14.2	18	43	36
1	14.2	67	148	165
1	14.2	120	170	180
1	14.2	20	3	119
1	14.2	159	30	39
1	14.2	17	136	18
1	14.2	69	14	174
1	14.2	25	137	136
1	14.2	140	135	33
1	14.2	101	143	168
1	14.2	119	22	128
1	14.2	173	113	46
1	14.2	128	45	10
1	14.2	28	40	152
1	14.2	25	74	193
1	14.2	25	56	113
1	14.2	164	178	159
1	14.2	142	77	168
1	14.2	107	112	16
1	14.2	56	173	37
1	14.2	184	100	151
1	14.2	145	170	98
1	14.2	196	17	145
1	14.2	74	134	128
1	14.2	63	77	77
1	14.2	179	15	18
1	14.2	193	25	144
1	14.2	63	180	81
1	14.2	21	28	103
1	14.2	112	165	162
1	14.2	22	108	49
1	14.2	82	103	69
1	14.2	62	169	195
1	14.2	171	27	24
1	14.2	16	90	190
1	14.2	139	13	195
1	14.2	132	15	168
1	14.2	83	138	93
1	14.2	11	183	186
1	14.2	102	130	179
1	14.2	63	125	100
1	14.2	170	70	58
1	14.2	24	108	8
1	14.2	112	152	121
1	14.2	124	58	50
1	14.2	13	155	118
1	14.2	90	36	22
1	14.2	111	75	10
1	14.2	61	132	140
1	14.2	123	123	48
1	14.2	108	178	147
1	14.2	188	90	34
1	14.2	5	98	21
1	14.2	194	133	34
1	14.2	182	35	9
1	14.2	47	116	116
1	14.2	13	22	122
1	14.2	131	176	132
1	14.2	113	177	31
1	14.2	11	6	72
1	14.2	186	191	141
1	14.2	27	31	66
1	14.2	124	166	182
1	14.2	42	119	161
1	14.2	103	12	139
1	14.2	115	79	14
1	14.2	57	88	138
1	14.2	66	41	46
1	14.2	14	192	17
1	14.2	10	161	130
1	14.2	167	173	143
1	14.2	4	94	14
1	14.2	53	102	9
1	14.2	185	93	67
1	14.2	136	87	108
1	14.2	37	23	96
1	14.2	26	135	22
1	14.2	113	59	21
1	14.2	35	137	82
1	14.2	85	81	53
1	14.2	162	31	105
1	14.2	38	159	5
1	14.2	190	14	55
1	14.2	146	50	69
1	14.2	74	81	11
1	14.2	95	91	140
1	14.2	91	192	139
1	14.2	114	164	192
1	14.2	85	151	143
1	14.2	20	142	3
1	14.2	168	34	116
1	14.2	159	77	59
1	14.2	9	140	183
1	14.2	87	20	144
1	14.1	162	161	95
1	14.1	77	70	150
1	14.1	59	40	54
1	14.1	183	23	9
1	14.1	33	46	131
1	14.1	120	172	101
1	14.1	146	139	128
1	14.1	168	173	175
1	14.1	187	5	101
1	14.1	195	121	28
1	14.1	43	132	16
1	14.1	182	67	192
1	14.1	132	127	50
1	14.1	67	171	65
1	14.1	154	95	106
1	14.1	86	27	3
1	14.1	15	57	82
1	14.1	27	148	128
1	14.1	195	164	13
1	14.1	90	172	184
1	14.1	190	27	25
1	14.1	90	31	91
1	14.1	87	81	10
1	14.1	146	189	181
1	14.1	7	153	77
1	14.1	188	10	89
1	14.1	77	107	64
1	14.1	48	55	144
1	14.1	53	155	196
1	14.1	163	79	4
1	14.1	81	52	178
1	14.1	65	110	177
1	14.1	122	21	57
1	14.1	93	53	16
1	14.1	135	5	49
1	14.1	42	127	42
1	14.1	188	153	161
1	14.1	130	137	100
1	14.1	39	124	23
1	14.1	173	86	102
1	14.1	139	173	84
1	14.1	26	130	29
1	14.1	58	7	116
1	14.1	181	40	66
1	14.1	31	50	19
1	14.1	34	44	94
1	14.1	31	116	93
1	14.1	178	78	170
1	14.1	22	171	173
1	14.1	36	135	100
1	14.1	128	97	122
1	14.1	87	44	40
1	14.1	120	124	117
1	14.1	148	176	82
1	14.1	185	64	73
1	14.1	188	16	130
1	14.1	134	29	195
1	14.1	85	194	125
1	14.1	78	23	96
1	14.1	76	101	142
1	14.1	166	102	79
1	14.1	180	174	92
1	14.1	193	169	13
1	14.1	19	172	99
1	14.1	160	98	4
1	14.1	59	111	149
1	14.1	147	179	77
1	14.1	95	90	108
1	14.1	112	184	8
1	14.1	73	146	10
1	14.1	62	154	90
1	14.1	187	182	71
1	14.1	57	67	187
1	14.1	29	17	79
1	14.1	67	75	89
1	14.1	131	54	103
1	14.1	182	134	171
1	14.1	154	50	134
1	14.1	18	123	178
1	14.1	40	194	31
1	14.1	58	55	51
1	14.1	74	45	88
1	14.1	77	70	104
1	14.1	158	34	171
1	14.1	57	48	43
1	14.1	175	123	141
1	14.1	67	116	9
1	14.1	122	164	54
1	14.1	194	67	45
1	14.1	192	151	151
1	14.1	185	39	169
1	14.1	144	110	24
1	14.1	23	121	39
1	14.1	140	64	83
1	14.1	185	190	91
1	14.1	34	43	136
1	14.1	188	17	168
1	14.1	67	12	195
1	14.1	14	14	180
1	14.1	77	144	50
1	14.1	36	161	75
1	14.1	120	167	6
1	14.1	73	125	91
1	14.1	166	40	70
1	14.1	106	115	109
1	14.1	53	180	43
1	14.1	174	62	83
1	14.1	23	130	102
1	14.1	176	168	99
1	14.1	18	78	18
1	14.1	24	84	67
1	14.1	193	66	155
1	14.1	16	40	43
1	14.1	50	56	143
1	14.1	116	37	100
1	14.1	17	120	81
1	14.1	87	140	34
1	14.1	31	193	153
1	14.1	83	17	59
1	14.1	128	69	158
1	14.1	134	73	116
1	14.1	186	82	33
1	14.1	32	193	177
1	14.1	145	34	160
1	14.1	46	47	160
1	14.1	180	13	104
1	14.1	110	178	30
1	14.1	148	108	194
1	14.1	80	147	178
1	14.1	8	130	124
1	14.1	114	115	37
1	14.1	55	66	183
1	14.1	128	14	114
1	14.1	53	104	158
1	14.1	182	22	183
1	14.1	91	63	62
1	14.1	51	12	54
1	14.1	46	84	161
1	14.1	71	142	111
1	14.1	149	31	67
1	14.1	28	24	93
1	14.1	155	172	39
1	14.1	8	14	148
1	14.1	181	167	36
1	14.1	33	39	119
1	14.1	55	93	159
1	14.1	45	10	61
1	14.1	100	50	160
1	14.1	42	74	193
1	14.1	176	103	162
1	14.1	99	192	94
1	14.1	20	192	34
1	14.1	111	183	61
1	14.1	14	47	190
1	14.1	27	188	111
1	14.1	122	194	11
1	14.1	113	99	53
1	14.1	145	11	121
1	14.1	157	187	102
1	14.1	175	195	143
1	14.1	163	82	186
1	14.1	131	20	193
1	14.1	55	196	12
1	14.1	55	166	109
1	14.1	48	93	155
1	14.1	46	99	90
1	14.1	135	26	52
1	14.1	54	176	94
1	14.1	46	134	2
1	14.1	44	128	86
1	14.1	171	194	184
1	14.1	147	147	185
1	14.1	46	31	163
1	14.1	7	32	77
1	14.1	45	178	159
1	14.1	166	147	93
1	14.1	97	145	192
1	14.1	192	118	14
1	14.1	183	175	160
1	14.1	72	16	176
1	14.1	67	177	43
1	14.1	187	88	39
1	14.1	42	155	80
1	14.1	176	93	122
1	14.1	23	184	128
1	14.1	92	21	15
1	14.1	122	122	85
1	14.1	160	139	100
1	14.1	54	149	148
1	14.1	121	81	98
1	14.1	121	146	186
1	14.1	52	12	69
1	14.1	166	190	89
1	14.1	195	68	4
1	14.1	97	93	123
1	14.1	20	6	179
1	14.1	98	59	181
1	14.1	32	90	9
1	14.1	144	96	18
1	14.1	174	152	194
1	14.1	28	168	26
1	14.1	83	157	56
1	14.1	179	167	177
1	14.1	38	175	55
1	14.1	81	42	79
1	14.1	13	50	134
1	14.1	178	70	39
1	14.1	149	56	5
1	14.1	13	60	194
1	14.1	65	67	69
1	14.1	148	139	81
1	14.1	151	145	48
1	14.1	183	123	132
1	14.1	109	26	77
1	14.1	61	121	23
1	14.1	189	93	152
1	14.1	160	113	74
1	14.1	86	151	109
1	14.1	55	189	110
1	14.1	184	19	130
1	14.1	193	123	120
1	14.1	38	149	113
1	14.1	169	156	170
1	14.1	185	128	129
1	14.1	51	58	193
1	14.1	159	72	46
1	14.1	52	163	77
1	14.1	108	142	112
1	14.1	100	67	81
1	14.1	79	151	29
1	14.1	97	194	131
1	14.1	163	3	134
1	14.1	149	196	193
1	14.1	55	99	190
1	14.1	15	110	147
1	14.1	42	183	163
1	14.1	81	122	194
1	14.1	121	162	161
1	14.1	101	172	160
1	14.1	52	127	38
1	14.1	69	66	121
1	14.1	70	142	131
1	14.1	43	48	156
1	14.1	145	61	13
1	14.1	105	17	78
1	14.1	190	182	25
1	14.1	10	98	52
1	14.1	160	141	126
1	14.1	179	38	141
1	14.1	60	9	182
1	14.1	160	52	59
1	14.1	26	38	177
1	14.1	75	165	155
1	14.1	164	125	53
1	14.1	50	70	28
1	14.1	88	31	79
1	14.1	5	71	195
1	14.1	111	143	77
1	14.1	156	58	115
1	14.1	152	167	145
1	14.1	117	101	157
1	14.1	40	39	21
1	14.1	98	151	124
1	14.1	167	158	176
1	14.1	158	118	155
1	14.1	14	162	116
1	14.1	65	22	114
1	14.1	71	187	105
1	14.1	101	155	54
1	14.1	65	68	107
1	14.1	5	28	103
1	14.1	194	110	25
1	14.1	153	64	109
1	14.1	144	53	116
1	14.1	29	44	10
1	14.1	83	152	27
1	14.1	101	175	168
1	14.1	151	146	17
1	14.1	16	17	13
1	14.1	197	137	104
1	14.1	136	15	167
1	14.1	127	189	35
1	14.1	83	97	133
1	14.1	181	115	11
1	14.1	51	194	123
1	14.1	79	172	63
1	14	114	154	5
1	14	7	160	61
1	14	183	140	47
1	14	195	47	55
1	14	189	34	58
1	14	143	136	41
1	14	177	144	91
1	14	136	166	57
1	14	138	159	74
1	14	184	59	112
1	14	39	45	152
1	14	76	64	196
1	14	84	75	123
1	14	37	189	160
1	14	192	136	116
1	14	70	66	143
1	14	183	120	122
1	14	102	118	169
1	14	159	82	145
1	14	56	137	158
1	14	42	21	92
1	14	124	123	39
1	14	159	90	41
1	14	132	4	103
1	14	119	57	15
1	14	173	41	108
1	14	54	28	176
1	14	10	30	107
1	14	6	51	50
1	14	5	125	67
1	14	51	33	84
1	14	25	86	24
1	14	180	95	152
1	14	148	103	161
1	14	178	89	58
1	14	177	107	118
1	14	28	74	116
1	14	149	148	92
1	14	83	131	31
1	14	21	146	133
1	14	83	171	95
1	14	102	121	194
1	14	150	56	123
1	14	140	102	49
1	14	71	38	176
1	14	183	195	56
1	14	147	36	42
1	14	91	51	47
1	14	94	151	144
1	14	35	84	113
1	14	129	38	167
1	14	138	133	160
1	14	178	83	143
1	14	54	164	135
1	14	135	140	14
1	14	175	123	74
1	14	120	4	172
1	14	111	133	6
1	14	87	60	54
1	14	160	28	179
1	14	99	114	106
1	14	99	105	26
1	14	50	41	148
1	14	54	95	189
1	14	125	93	152
